,user_id,text,disorder
171,3f21058fc8,"Graphic designer buta warna..

Been training graphic designers since 2015,I came up with the idea to do 100 hue test while waiting for my participants to arrive :

https://t.co/zJO01MMcLV

Shocked to find out one of my student was color blind. Read more:

https://t.co/5gOSs5bv8j https://t.co/bW38A3XF5D",anxiety
172,3f21058fc8,"No Nurul. Don't give up. This is just the beginning.

Keep going.",anxiety
173,3f21058fc8,"Didn't know we can transcribe this way. Nice👍

Btw, if you have good listening skill and decent grammar, 
sign up to https://t.co/4sIhB24b3g or https://t.co/vuQ2coXxPs to be paid as transcriber.

You job is to listen to audios and write them in words. https://t.co/s8GA9A3Nuq",anxiety
174,3f21058fc8,@MuhaiminSakirin Yup. Until 2018. Lepas tu kami tukar  kampung to KL. Bawak ibu adik-adik semua duduk sini.,anxiety
175,3f21058fc8,"Tbh, I was ignorant when it come to cars. I dont like driving and I dont have driving licence.

But after that incident, where it almost cost the life of my young sisters, I forbid my sisters to balik drive &amp; read a lot about cars mechanicals.

Prevention is always a good idea.",anxiety
176,3f21058fc8,"There are few reasons why your brakes couldn't function properly.

Things like worn out brakepad, rotor discs terlalu melengkung,brake hydraulic leaking &amp; few more.

Please send your car to service regularly especially before long trips. No. Dont DIY.
Get the mechanics to do it.",anxiety
177,3f21058fc8,"We don't know what future might hold but here is a brief guide if your brakes go out when you were speeding.

My sisters and I had a similar situation when we were on Karak highway Balik Raya Kelantan last few years. We weren't alive today if it's not for the handbrake. https://t.co/xruXQYE9ub",anxiety
178,3f21058fc8,"My coach asked me to prepare the flow of my content marketing and the performance data based on kpi I've set for my clients.

Been reading this &amp; that, and learned something new from this article here. https://t.co/94LQSn7t5R https://t.co/JdZZiI4pGN",anxiety
179,3f21058fc8,"@syasyahiera I fast artificial sugar je.cant live without nasik.hehe.
Surely! Nanti I roger😁",anxiety
180,3f21058fc8,"@_arares eh geram pulak aku baca. 
yg buat sublet ni pun.kurang asam ini org. u cari rumah area mana? cer pm.",anxiety
181,3f21058fc8,@eMii_nyaaaaan ohhh macam tu eh? bab lukis tu betul. I like sketching my ideas to explain them,anxiety
182,3f21058fc8,"@robotys Haa rasa macam pernah baca tuan izwan engineering apa.tapi lupa pulak. haha

Ehh.samalah! saya tutor addmath too",anxiety
183,3f21058fc8,"@syasyahiera my pleasure. glad to have you around here.
 
lagi satu, i dah lama dok jeling je popcorn you. geram tgk. tunggu next month I nak break my sugar fast i borong popcorn you.hehe

#popcornlover",anxiety
184,3f21058fc8,@swizzuland ha tudia sorang engineering grad lagi bakal jadi digital marketer hebat😁,anxiety
185,3f21058fc8,"@syasyahiera Me too!! 
Loving my career in content marketing and I still rindu nak masuk under heli or panjat kapal, drenched in sweat have no care for the world as long as my aircraft problem is fixed.

Btw you are really killing it in ecommerce. Need to learn a lot from you 😊",anxiety
186,3f21058fc8,@MintKr I agree! Straight forward is the easiest way to talk 😊,anxiety
187,3f21058fc8,"@MintKr Perghh. I heard from sister, dalam mechanical, thermodynamics is the hardest subject for her. You siap master lagi. Power bro🔥
I degree avionics 😁",anxiety
188,3f21058fc8,"@syasyahiera Wow our girl crush pun sama engineering!🔥
Indeed our brains are trained to think in such way. You engineering ape?",anxiety
189,3f21058fc8,"@MintKr Laaa sama kita. no wonderlah senang faham what you said. hahah 😂

You engineering course ape?",anxiety
190,3f21058fc8,"@TheAleem Tapi the best is actually cikgu hyemi. my forever unsung hero.
Dalam startup, neneknya.

Tapi orang lagi value romance than teacher's sacrifices or family love.",anxiety
191,3f21058fc8,"1-on-1 meeting with my coach. He previously worked in engineering as well. 

I can't help but to notice that it's easier to talk to any coach with engineering background.

Any engineering students here? https://t.co/aAg1mrUnMc",anxiety
192,3f21058fc8,@HudaMahmud79 Pergh powernya jaga. Your Cassie is so pretty,anxiety
193,3f21058fc8,"@HudaMahmud79 I see. Saya pulak dari kecik hidup dgn kucing,kucing saya semua jenis tak ganas. Takut tengok kucing orang lain. 
Your cat adopted jugak ke?",anxiety
194,3f21058fc8,@HudaMahmud79 Seramnya!,anxiety
195,3f21058fc8,@TweetKellyTelly My pleasure,anxiety
196,3f21058fc8,"It's hard to believe in others when you experience countless trauma in your life.

Let it be known, the past is nothing but a lesson.

Instead of letting it haunt your life, seek to learn how to find good people and learn to trust again.",anxiety
197,3f21058fc8,@TweetKellyTelly great sharing!,anxiety
198,3f21058fc8,"I only want to live happier &amp; heal. have stress worth facing,have clients worth serving.

breaking the stick. 
enough dealing with bullshit for 5years.

I choose my current lifestyle to heal faster so that with my limited capacity due to depression,I can focus on building myself. https://t.co/7Cd6BSVpMt",anxiety
199,3f21058fc8,@CariBukuApaTu @hyeinisue Ha dah ada jawapan dah. Sila-sila. Pakej sekali dengan unfollow the flow tu,anxiety
200,3f21058fc8,"@amirulmokhtar Add her wishlist items in the group, use that plan a surprise too..

I tell you, if she go this far to remind you, she is expecting something this year. I hope you will pass this test with flying colors sir😁",anxiety
201,3f21058fc8,"My recommendation to prep yourself.

Not in the list : 
Unfollow the flow by Aiman Azlan. https://t.co/rc6ZsgFJgZ",anxiety
202,3f21058fc8,"@IppeunDalbit Siapa kebanyakkan orang tu? Adakah pendapat orang tu penting sampai kita kena ambil kira to live our own life? 

We can consider but we dont have to accept bulat-bulat. 

Its your life, make your own decision &amp; take 100% responsibility for it.

Yang penting be real to yourself.",anxiety
203,3f21058fc8,"Choose your lifestyle first, 
only then choose any kind of work that will suit your lifestyle. 

Don't live to work, live a LIFE.",anxiety
204,3f21058fc8,"@mfaizfablillah For such inspiring book,I do hope you'll publish this book with @imanpublication 

They have great team of editors, marketer and designers you can collab with. Not to mention almost every mph best selling books published by iman. Kinokuniya wont be a prob.

All the best tuan!",anxiety
205,3f21058fc8,"Agree!  Especially the part about earning trust.

Recently, someone said I earned their 'super trust'. I don't even know that means.

Hopefully we all can get a balanced life. https://t.co/29dCOghYr7",anxiety
206,3f21058fc8,May the force be with those who do more.,anxiety
207,3f21058fc8,Telegram down?🤔,anxiety
208,3f21058fc8,The bomb has been dropped. https://t.co/rl2PHOr44c,anxiety
209,3f21058fc8,"@SujimyMohamad Hahaha good game tuan 😁 saya setuju cara tu. Katakan saya dalam situasi Cik I, apa patut saya buat ya? 

+ Ingatkan Cik A supaya jangan biadap body shame orang,
+ Puji kebaikan Cik S dan support progress dia untuk achieve her healthy body goal?",anxiety
210,3f21058fc8,"@SujimyMohamad Tuan,apa pendapat tuan tentang coworker body shame another coworker in front of us?

Cik A body shame Cik S,compare dgn Cik I. Padahal Cik I tak pernah pandang rendah pada Cik S.
Sejak tu Cik S tidak lagi bertegur sapa dengan Cik I. 

Apa patut kita buat pada orang seperti Cik A?",anxiety
211,3f21058fc8,"@swizzuland Nice one👍 We need more kindness in this world😊
have you started? 

One of the best advice I received is to document the process to achieve our dream. 

Start producing content now, engage with those related to your target market &amp; don't give up.
you'll attract your tribe soon💪",anxiety
212,3f21058fc8,"Not advocating for underworld relationship but this Ad is good. Talk about detail! Very relatable. 

Recently, when I asked Ed on how to expand content marketing as a company, he advised on writing for video as well. Looking at this, I just remembered how fun script writing is 😁 https://t.co/SI1fdSebah",anxiety
213,3f21058fc8,@wolfipali Woa! 😨Nasib baik terbaca kat sini. Almost terlepas news!! Haiyaa kena backup all data real quick,anxiety
214,3f21058fc8,"@swizzuland May Allah make your dream comes true!
Tapi secara specifically you nak jadi apa ye? What kind of work are you willing to do to convey that dream?",anxiety
215,3f21058fc8,@_arares Aminnn!🤩,anxiety
216,3f21058fc8,"Since dreaming is FREE,
I dream of becoming Asian content maverick 😊

Streaming my influence from KL to Malaysia to Southeast Asia to Asia.

What's your dream?
.
.
p/s: On this blessed Friday,may Allah grant us wisdom to achieve our dream.

- petite girl with enormous ambition.",anxiety
217,3f21058fc8,"Couldn't agree more. After all,we are human. human constantly evolve&amp;there's always room for improvement.

Meaning to say, we will always have new things to learn. 

We might not be the best but we can be the one who constantly add value to the life of others🌻
Believe in urself. https://t.co/E9Uyl9pWG2",anxiety
218,3f21058fc8,"Remember how he unites us with this? I salute his ways of conveying messages through the power of art.
Never failed to amuse me.
..
Dear friends, we all will leave the world soon. How do you want to be remembered as?

Al-Fatihah untuk talent yang tiada ganti.
#kitajagakita https://t.co/6iIavXOwKG https://t.co/TrO8zKAoNl",anxiety
219,3f21058fc8,"Update : last Nov they just launched their own App😁 for android&amp; ios

Btw, there are 3 support system you can join to get support for as yezza merchant.

1. Yezza fb group
2. Email support@yezza.io
3. Email newsletter for updates

Feel free to ask! https://t.co/Z7fooUvzfx",anxiety
220,3f21058fc8,"It's been really fun to know that this simple sharing I gave here reached singaporean merchants and they really make profit out of yezza.
(Data from my analytics&amp;tracking)

Alhamdulillah. Tumpang bahagia😁
May Allah bukakan pintu rezeki tuan puan seluas-luasnya.",anxiety
221,3f21058fc8,@MehmedAezhad mekaseh support tuan😁,anxiety
222,3f21058fc8,"I hope my virtual friends didn't overthink my silence.

Currently improving my offline skills&amp; increasing my ability to listen to my own ideas + my clients'. 

Been considering what others are doing a little bit too much, neglecting my own plan &amp; get lost in the way. Noises.",anxiety
223,3f21058fc8,@_arares Can relate. Freaking confusing all the time.,anxiety
224,3f21058fc8,"Based on interface, content on facebook is more on writing. 

So, to capture people's attention while scrolling you need a picture to hook your audience first.

While on instagram, you can change your content into pictures/swipes so that people can just swipe the pictures.",anxiety
225,3f21058fc8,"If you have problem identifying between these 3, I suggest you read this article :

https://t.co/50G6hGsuuk",anxiety
226,3f21058fc8,"While tactics are how your strategy is going to be implemented, normally communicated to team leaders.

And technicals or operational is the how to do it and this level of work is executed by your skilled workers such as graphic designers, writers, videographers.",anxiety
227,3f21058fc8,"Know the difference between content strategy, content tactics and content technicals.

Strategy is a level of thinking for visionaries of the company such as executive managers or directors. https://t.co/Ab739SRtFm",anxiety
228,3f21058fc8,"We all have different path and timeline. 

Even if our paths have crossed, there's must be a reason for it. 

It's just part of life process but it was never the same lane. https://t.co/oGKRL6D6et",anxiety
229,3f21058fc8,"According to semrush, there are 12 SEO KPIs you can track to monitor your performance. https://t.co/QBOo6vL1Iu",anxiety
230,3f21058fc8,"Unfortunately some don't have the luxury of having involved parents.

Yet, none of us can reverse the past.

The only thing we can do, is to heal, rebuild our emotional security &amp;create the best environment for our children to grow healthily.

Focus on what we can control. https://t.co/ZbLkFEPtXJ",anxiety
231,3f21058fc8,"The simplicity of this planner is 80% similar to my self designed planner for 2018. Atm, I'm too lazy to design new planner.

But I don't mind designing new matte laminated mirrorcoat stickers set for 2021.
 
Anyone want some stickers? https://t.co/zEVxKrHftX https://t.co/Cxqt1v9zUu",anxiety
232,3f21058fc8,"@MehmedAezhad wow.sampah masyarakat.
kasi lah link, nak tolong report ini orang sampai lebam.",anxiety
233,3f21058fc8,"So when the time gets hard there's no way to turn,
when you lose your way,
to Allah you should turn.

Rest assured, Allah won't judge you for the result of your test but how you faced them. 

Instead of begging Him to make your test easier, pray for strength https://t.co/G9pFam8U0k",anxiety
234,3f21058fc8,"""..Kami tidak membebankan hambaNya melainkan apa yang terdaya olehnya"" - 6:152 &amp; 2:286

No matter how unbelievable it is,
that huge challenge,that troubled waters we're placed in, it's something we really can break through. 

And Allah repeatedly mentioned this to remind us. https://t.co/TwMCAqOKCB",anxiety
235,3f21058fc8,"The aimans originality &amp; raw-ness are the best 😄

Add :
Unforgettable 
A book on how to build your influence &amp; gather tribe.

Undefeated
A book to inspire young men will of fight based on Khabib's last match. 

Unseen
A thriller psychology novel collaboration with hilal asyraf https://t.co/5ZxMD1ShS1",anxiety
236,3f21058fc8,"Adding this here.
1. Completely unaware
2. Problem aware
3. Solution aware
4. Product aware
5. Most aware

https://t.co/K64OW2GLUk",anxiety
237,3f21058fc8,carpe diem. https://t.co/GSHQy5j1iI,anxiety
238,3f21058fc8,"To be competent in business, instead of asking,
""What can I contribute, use what value can I add?""

- Nas, 2019

choice of words matters to show your competency and professionalism.

Business is not charity.",anxiety
239,3f21058fc8,"The sin you mocked today could be the sin you commit tomorrow.

It's real, be careful of our choices of words or we might end up learning the hard way.",anxiety
240,3f21058fc8,"I'm unfollowing the flow to let my heart express freely and able to write wholeheartedly again.

Making sure the best of 4 years.",anxiety
241,3f21058fc8,"@MehmedAezhad Perempuan nak cepat berjaya ada 2 jugak. 
Sama ada cantik atau bijak.

Bukti? original tweet ni ada keduanya.",anxiety
242,3f21058fc8,"When you do content marketing for business,you make others:

1. Aware of problem
""You only have a daughter? This is the 5 potential risks after you die""
Some don't even realize they've the problem.

2. Aware of solution
""Why hibah is crucial for ur daughter?"" Share case study https://t.co/o0KzfeZTjF",anxiety
243,3f21058fc8,"Marketing is about values.

You can change the way you present or the way you sell but you can never change your core values &amp; values.

Successful visionaries* are the ones who believe in &amp; hold on to their values regardless of how the world treat them.

*&amp;some may came in shorts https://t.co/0XIkVzclAo",anxiety
244,3f21058fc8,"Sometimes, when you are on the verge of giving up on yourself, 
you need a little act of kindness to remind, it's okay to hold on.",anxiety
245,3f21058fc8,"@MintKr It's cool that so many things that you wrote relate to what I believe in. What do we call this interest as?
Team performance? HR?",anxiety
246,3f21058fc8,"@dudududutetam ehh.*tak pernah mengecewakan*
hahaha my bad.",anxiety
247,3f21058fc8,"Another must have book.
For years, if it's Tuan Aiman, I have no worry about the level of quality and detail of content written. Especially the part how he write them in simple terms. 

Literally tak pernah tak mengecewakan for every book.
People, you need to buy this. https://t.co/O1bw7tx45A",anxiety
248,3f21058fc8,@ecahnatadecoco I ingat I sorang je pikir buku teme ni more towards motivation. Rupanya ada orang lain fikir benda sama👍,anxiety
249,3f21058fc8,@DrAnwarFazal @BefriendersKL @MIASAMalaysia @MMHA_1968 @solshealth 😢 needed this.,anxiety
250,3f21058fc8,@Julian Can you review mine? https://t.co/LnMqJQUnDQ,anxiety
251,3f21058fc8,"Copy me all you want.
Look down on me as long as you live.

But one thing for sure,
you won't be able to forget my name.",anxiety
252,3f21058fc8,"This is ten percent luck
Twenty percent skill
Fifteen percent concentrated power of will
Five percent pleasure
Fifty percent pain
And a hundred percent reason to remember the name!

https://t.co/aKaIowBdHn",anxiety
253,3f21058fc8,"We write reminders not to show off that we are the best among believers, but we write them to remind ourselves.",anxiety
254,3f21058fc8,"Kita menulis tanpa suara, orang membaca dengan seribu nada.
- Aida",anxiety
255,3f21058fc8,Be a filler😊🌻✨ https://t.co/B10WekC3JW,anxiety
256,3f21058fc8,@_arares me tooo. laptop dah start buat hal😢,anxiety
257,3f21058fc8,@myadlan Ada ke company islamik yg buat sale black friday? As if company islamik tapi buat sale christmas 😅,anxiety
258,3f21058fc8,"@ArinahZainordin Idea jawapan - ""Nah, aunty ada buku special untuk awak"" https://t.co/QB2PW2Zdtb",anxiety
259,3f21058fc8,"@myadlan Saya propose ni pd clients service copywriting.nk kutip portfolio.
Tuan Aqill said % bahaya.
Tuan Azlan said boleh je bagi option.

Resultnya,ada yg bayar,ada yg taknak screencap ads manager.

Lesson learned.
current clients semua bagi access ads account&amp;page. Saya monitor sales",anxiety
260,3f21058fc8,"@MintKr Thanks for your kind words🌻
Will keep that in mind😊",anxiety
261,3f21058fc8,"@MintKr Was diagnosed with depression disorder while working.

Back then, I have no idea that my energy depleted faster than normal human.  
Struggled to function during heavy workload &amp;depressive relapses.

Only after I quit,I learned being strict on balance diet,exercise &amp; sleep works.",anxiety
262,3f21058fc8,"@MintKr I can totally relate.

I'm sorry for unable to manage my energy well. It affected my performance,emotional stability, causing me to breakdown easily. And I gave up too soon.
There's nothing to do,I already quit.

Today,I did my best to master the real deal of managing my energy.",anxiety
263,3f21058fc8,"Fundamentals of BE - DO - HAVE :

You cannot hit a target you cannot see.",anxiety
264,3f21058fc8,"Listed above are the variety types of contents to put out. 

The best adviced I received is to do contents on things you really love so that it'll keep you motivated.

You can be working as accountant but do videos of cooking.

You can be property agent but love photography.",anxiety
265,3f21058fc8,"Social media contents in a form of :

+ Written words
+ Videos
+ Animation
+ Pictures
+ Podcast
+ Posters
+ Arts
+ Musics
+ Live stream",anxiety
266,3f21058fc8,"@TheAleem Setuju, waktu intern dulu best betul masuk setiap jabatan. Try semua division.",anxiety
267,3f21058fc8,"Dalam Islam ada SOP. Literally listed in Quran. 

SOP solat. SOP berhutang. SOP jual beli. Ziarah rumah pun ada SOP.

Islam is a way of life,not limited to religious rituals.

As Muslim,isn't it normal to create SOP for our business? 
In fact,we'll feel incomplete without one.",anxiety
268,3f21058fc8,"8 hyped headlines to tempt your followers click read more! Dont use no.8 too much😂

there. I tried.haha https://t.co/ImYpAtkqNy",anxiety
269,3f21058fc8,@AimanPsikologi @TheAleem Haha plot twist,anxiety
270,3f21058fc8,"One of the reason why Nurul love to get into syarikat and observe CEO / sifu closely. To make my own observation of their honesty &amp; credibility.

Menipu is a habit we can unlearn.
Force yourself.

Terbiasa mencuri lama-lama merompak.
Terbiasa menipu benda kecik, lama-lama_?",anxiety
271,3f21058fc8,"Psychopaths tak rasa bersalah kalau menipu. 

In fact, narcissist, psychopaths, sociopaths, machiavellians rasa menipu atau pijak orang lain tu perlu to reach goals.

Jangan biasakan diri menipu.

Hatta benda kecil macam nombor peserta yang join atau tengah bincang apa dgn kawan https://t.co/v1ohA25sru",anxiety
272,3f21058fc8,"After all, Malaysian market is not that big, pusing-pusing orang sama juga.

Why fight against each other when we can collab and rise together?",anxiety
273,3f21058fc8,"My principle is that, there's always something great to learn from others.

It's only normal to appreciate the hardwork of others instead of making them yours.

That's why I'm not afraid of sharing knowledge from tools,courses I went while crediting the source.
Credibility&amp;moral",anxiety
274,3f21058fc8,"As maknae in digital marketing, I used a lot of tools from other digital marketers and coaches.

Which tool or course would you like me to do video/written review what is the golden nugget in them?

Feel free drop the course/tool name.",anxiety
275,3f21058fc8,"Two ways of doing marketing :
Sell dreams or resolve pain. https://t.co/GwyAWF22pJ",anxiety
276,3f21058fc8,"waiting for my red date syrup delivery so that I can make orange mango smoothie everyday.

smoothie breakfast makes my day smooth~ nyum.nyum 😍

good food make you feel better🌻 https://t.co/E8wU4dFLHU",anxiety
277,3f21058fc8,@TheAleem sedap puisinya👍,anxiety
278,3f21058fc8,@MehmedAezhad ohh gitu. okay faham,anxiety
279,3f21058fc8,@MehmedAezhad bro contest dah tamat bro 🤔,anxiety
280,3f21058fc8,"@bukhariramli sebab elon musk tak menulis untuk mengajar ditwitter?

sebab tuan belajar dari buku elon musk yang tak ditulis oleh elon musk?",anxiety
281,3f21058fc8,"We often forgot about this. 

Hopelessness is part of the tricks of Syaitan to steer you away from bersangka baik pada Tuhan.

It's okay to feel sad,to feel down but don't let it be hopeless.

As long as we're alive,we'll be underneath His mercy.

You are not alone dear.
Dia ada.",anxiety
282,3f21058fc8,@najihahshahrel haha gituu. dah ada gaya dah tu,anxiety
283,3f21058fc8,@najihahshahrel thanks! nak cari/sewa property roger-rogerla ye 😁,anxiety
284,3f21058fc8,"@najihahshahrel boleh sangat ni, jadi tukang tulis propaganda utk YB Jie kita.hehe",anxiety
285,3f21058fc8,@najihahshahrel Silakan YB Jie. My vote for you confirm✅,anxiety
286,3f21058fc8,"Wanted to share this happy news.

Our team dapat No.2 with total sales 8.6 Mill for October. 

Tumpang bangga sebab all of us are newbies in this.

Baru berapa orang team. Looking forward to have more great teammates. Nak join me? PM je😊

Nurul,
a writer who love property. https://t.co/U3OwNfj4Co",anxiety
287,3f21058fc8,"Contoh buku famous kompilasi fb : 
Catatan Matlutfi by @Matluthfi90 
Million Dollar Ads by @pengjoon https://t.co/2bAvFHvr4M",anxiety
288,3f21058fc8,@itsedma @AimanPsikologi Pergh savage.haha,anxiety
289,3f21058fc8,"Allow yourself to be a beginner.
Great things take time.

Just focus on improvement and what makes you happy.
One day at a time.",anxiety
290,3f21058fc8,"To test new product, my growth coach advised to do them for at least 6 months.

To test new ads, my fb ads coach advised testing at least  3 days.

To sell your own product,my sales coach advised to collect at least 100 database from selling other's product first.

Have patience.",anxiety
291,3f21058fc8,@surayaror blast email for preorder + special offer first I guess?,anxiety
292,3f21058fc8,Yup. one of my problem is to solve my own problem. https://t.co/zyHRnoDuO8,anxiety
293,3f21058fc8,"@ruffeeyruffian Tula. yg tadi macam run je kan.
Okay then.all the best tuan💪",anxiety
294,3f21058fc8,@ruffeeyruffian Yang cerita tadi ke?,anxiety
295,3f21058fc8,@adibhazlami @TheAleem ha yg dua tu pening sikit fruits of vege.,anxiety
296,3f21058fc8,"@TheAleem bawang, veggy kan?🤔",anxiety
297,3f21058fc8,@amirulmokhtar Tuan @myadlan ? Or maybe @wolfipali ?,anxiety
298,3f21058fc8,"@mhilmiismail As fellow grafik malaya, saya tumpang bangga. haritu nak send video utk interview voice actor cikgu tapi boleh pulak terlupa huhu",anxiety
299,3f21058fc8,@myadlan Reach dia sedap,anxiety
300,3f21058fc8,How to use fleet or your *twitter story* efficiently for business. https://t.co/DnDSbGi7J8,anxiety
301,3f21058fc8,"@bukhariramli Kenapa kerja senior mechanic kena ""tak takut bini?"" 
Bini dia buat apa eh?",anxiety
302,3f21058fc8,Simple example of consistency in design. Made using canva only. https://t.co/KB3YgwzMEh,anxiety
303,3f21058fc8,"Let them be.

Massive success is sweetest revenge. Diam-diam, bina portfolio.
Itu lagi penting.",anxiety
304,3f21058fc8,"It's not practical to do it everyday if you don't have any inhouse graphic designer to help you design.

Show consistency as simple as logo placement and font used.",anxiety
305,3f21058fc8,"When we do content for business social media, some would change their content presentation everyday, some forget to change anything.

How McD keep their presentation fresh? They add new menu/toys every week.

For us,I suggest we change our layout/presentation once per month.",anxiety
306,3f21058fc8,"I was trying my best to meet everyone's expectations,saying yes to everything, when he said,
'Izah, you are becoming robots'
- Nas, 2019

He saw that. 
I let go of my dreams,
stop asking or debating to stay functional.",anxiety
307,3f21058fc8,"""..Manusia terbentuk dari impian. Tanpa itu, kita hanyalah robot yang bergerak menuju hiruk-piruk dunia, tapi tidak mengiringi irama yang dilantunkan bumi..""
- afique amirul, 2020 https://t.co/IczweHiGM7",anxiety
308,3f21058fc8,"Terkadang aku terlupa cara untuk kekal hidup.

Saat itu aku perlu puisi dan secangkir rasa dari sosok arif untuk mengajar sekadar bernafas dan memerhati dalam memaknai kehidupan.

Menulis dengan hati perlukan ilham.
Ilham lenyap bila kau tidak cuba untuk hidup.",anxiety
309,3f21058fc8,@TheAleem This is nice. Lagi senang decision making,anxiety
310,3f21058fc8,""" Winners are not those who never fail, but those who never surrender"" - Ammar, 2020",anxiety
311,3f21058fc8,"Happy birthday to our favourite strong lady, the best to use both her heart and mind to lead, as well as the one I was named after, @n_izzah

She indeed is the real living definition of, ""Strong is the only option""

May Allah bless her years, shower her with wisdom and serenity. https://t.co/qHApBy7rNW",anxiety
312,3f21058fc8,"@shuichisyad @adibhazlami @FinancialGory finally! 😭 now that's one great responsible netizen, even shared about befrienders lagi.

it must be hard for him. i wonder what will his wife will reply.
shared pain &amp; pleasure.",anxiety
313,3f21058fc8,"@NasAreRude Saya rasa lagi ramai yang curious tuan. Sebab sekarang kan banyak scammer. 

Tapi Ramai juga yg taktahu misi yang tuan nak bawa. I learned that after reading the article in your profile. It's a noble cause to help others more.",anxiety
314,3f21058fc8,@adibhazlami Good for him. Macam risau jugak ni.,anxiety
315,3f21058fc8,@adibhazlami Well written words but his strategy isnt convincing enough. Can someone help him for real?,anxiety
316,3f21058fc8,@adibhazlami Baca kat mana ni? Fb?,anxiety
317,3f21058fc8,"@auzainal Skrol sampai 2010, tetiba ter'Like' post. https://t.co/9xQB94MGag",anxiety
318,3f21058fc8,@syahmi_ahmad #Teamjipyeong,anxiety
319,3f21058fc8,@NorhafsahHamid @ArinahZainordin Saya content writer je tapi nak join boleh? Hehe,anxiety
320,3f21058fc8,@_arares Logik jugak tu.lama dia berkhidmat,anxiety
321,3f21058fc8,"Masalah No 1 tu example dia paling real. 

Even someone as funny, gila-gila as Nicholas How (my ex-colleague) took 3 days off after he had a breakup.

Use this to stay relevant. https://t.co/ouJfrBkKZO",anxiety
322,3f21058fc8,@ArinahZainordin Fuyoo lawanya,anxiety
323,3f21058fc8,"Everyone have great things to learn from but your goals and mission will filter what you should bring into your business.

Stay focused. 
Stay on track, no matter how little you think your progress are.

Progress is still a progress.",anxiety
324,3f21058fc8,@NasAreRude Tuan nak daftar kat mana tu?,anxiety
325,3f21058fc8,@RahmanIsmail_ My pleasure😊,anxiety
326,3f21058fc8,"How to create comment on public telegram channel ?

1. Setting &gt; Discussion 
(Add a group chat for comments)
2. Create A New Group
3. Name Group https://t.co/OTt215VkIp",anxiety
327,3f21058fc8,"Social media are just platforms.

We decide who we want to follow, what content we can to read,
which tribe we want to engage. https://t.co/9JIDjQ3B2Z",anxiety
328,3f21058fc8,"@azreehanifiah Kalau ada kereta, confirm tak lepas DSR. bank mana nak bagi loan.
Dia target org DSR cukup makan yg nak kerja kat Bandar Malaysia ni.",anxiety
329,3f21058fc8,"Quality content is a long term game.
With good quality and consistency in your message, you'll attract the right tribe.

And don't give up! https://t.co/ksameZ5zy0",anxiety
330,3f21058fc8,"Sometimes we are too focused on creating something new for our audience that we forget that content creation is best done when you are documenting.

What are you doing today?",anxiety
331,3f21058fc8,@PartiSampaiPagi yup ni lah custom audience tu.,anxiety
332,3f21058fc8,@fatinsyamimy Oh myyy I didnt know they move a lot😍,anxiety
333,3f21058fc8,"@AimanPsikologi Samalah. Lepas tahu benda ni terus start observe the data.
Buang and tambah mana yang tak perlu untuk study latest ads.",anxiety
334,3f21058fc8,@najihahshahrel My pleasure. may Allah make you stronger💪🌻,anxiety
335,3f21058fc8,"@bukhariramli Ya benar. Btw tuan, saya curious, tuan ada collect resepi yang tuan dah experiment kat mana-mana?",anxiety
336,3f21058fc8,@najihahshahrel Nampak satu tweet Jiee yang dah didelete tadi. You okay ke?,anxiety
337,3f21058fc8,@bukhariramli Cerita tahun lepas tuan,anxiety
338,3f21058fc8,"@Nabilfikri2pm Button tiga titik atas kanan, 'Why am I seeing this ads?'",anxiety
339,3f21058fc8,"@bukhariramli Garang Tuan Bukhari ni style muka ketat tapi tgh cakap pasal cara masak ayam dgn bahagia.
Garang Tuan Ariff tinggi suara tapi tersengih.
Garang Tuan Aqill muka serious cakap straight tapi sebenarnya suka berhibur dioffice.
Garang Tuan Izwan taknampak lagi. Friendly adalah.
#F2F",anxiety
340,3f21058fc8,"Ads revision to study the usage of interest.

I like looking at hashed list info (custom audience) because they reveal ads account name. https://t.co/LQ0IDwIZI5",anxiety
341,3f21058fc8,"5 step framework to communicate strategy to your team effectively:

1. Tell your vision
2. Set clear objective
3. Break down your strategy input
4. Set clear milestones
5. Identify ownership

Refer:
https://t.co/4faUOpPfJQ https://t.co/kvaun6yGAy",anxiety
342,3f21058fc8,@syahmi_ahmad @wanyusof Ohhh okay faham. banyak kali baca apa yg salah. pening jap,anxiety
343,3f21058fc8,@syahmi_ahmad Rajin tak? Boleh listkan one by one mana yg salah?,anxiety
344,3f21058fc8,"@bukhariramli @robotys Bincang ni pun okay?

https://t.co/EOEjfz2aYA",anxiety
345,3f21058fc8,@bukhariramli @robotys Why like that lor?,anxiety
346,3f21058fc8,"@bukhariramli @robotys Saya cadang *Tajuk Bebas*

macam dalam kelas ganti seni, semua murid bebas berkarya.",anxiety
347,3f21058fc8,"Retweet untuk mereka yang memerlukan.

saya wfh, alhamdulillah azan dengar tiap masa. https://t.co/6ECs4sEgdU",anxiety
348,3f21058fc8,@PartiSampaiPagi i agree with your point. not everyone have the flexibility to quit right away because most of us depended too much on one stream income.,anxiety
349,3f21058fc8,"@TheAleem ""Do you have the ability to lead?""
Translate : 'Boleh jadi imam?'

""Can you perform with minimal supervision?""
Translate : ' Saya selalu kerja outstation '",anxiety
350,3f21058fc8,@fzzzan Tak sekufu je tu. Ada je girls yang suka sembang such things. Carilah sampai jumpa,anxiety
